Timestamp,TEA,FLAVOR,MILK,ICE [Ice Level],SWEETNESS [Sweetness Level],Toppings,NAME,,Started,Completed
11/29/2022 19:39:48,BLK,ROSE,MILK,25%,25%,BOBA,joyce ,,TRUE,TRUE
11/29/2022 19:40:11,JSMN,,MILK,50%,100%,BOBA,tom 1 ,,TRUE,TRUE
11/29/2022 19:40:33,BLK,,MILK,50%,100%,BOBA,tom 2 ,,TRUE,TRUE
11/29/2022 19:41:01,TARO,,MILK,50%,75%,BOBA,tom 3,,TRUE,TRUE
11/29/2022 19:41:29,JSMN,"MNGO, PSNFRT",,50%,100%,BOBA,tom 4 ,,TRUE,TRUE
11/29/2022 19:42:02,JSMN,"MNGO, PSNFRT",,25%,75%,LYCHEE,bianca ,,TRUE,TRUE
11/29/2022 19:42:46,BLK,LYCH,,25%,25%,"BOBA, LYCHEE",nicole 1,,TRUE,TRUE
11/29/2022 19:43:16,BSL,,MILK,,,BOBA,nicole 2,,TRUE,TRUE
11/29/2022 19:43:54,JSMN,"MNGO, PSNFRT",,50%,50%,BOBA,Amelia ,,TRUE,TRUE
11/29/2022 19:44:24,JSMN,,MILK,50%,50%,BOBA,angie ,,TRUE,TRUE
11/29/2022 19:45:00,DTYMTCH,,Oat,,,,ryan ,,TRUE,TRUE
11/29/2022 19:45:25,BSL,,Almond,,,BOBA,ryan 2 ,,TRUE,TRUE
11/29/2022 19:46:28,JSMN,"KQ, LYCH",,50%,75%,POPPIN,Mira ,,TRUE,TRUE
11/29/2022 19:46:57,JSMN,"MNGO, PSNFRT",,50%,100%,BOBA,Katelyn ,,TRUE,TRUE
11/29/2022 19:48:40,MTCH,,Soy,0%,,BOBA,jenny ,,TRUE,TRUE
11/29/2022 19:49:25,JSMN,"MNGO, PSNFRT",,50%,75%,BOBA,Mariana ,,TRUE,TRUE
11/29/2022 19:51:00,MTCH,,Oat,25%,,BOBA,miles ,,TRUE,TRUE
11/29/2022 19:52:32,OLNG,LYCH,,25%,75%,"BOBA, POPPIN",alexi,,TRUE,TRUE
11/29/2022 19:53:10,JSMN,PCH,,25%,50%,BOBA,sophia extra boba,,TRUE,TRUE
11/29/2022 19:53:47,JSMN,KQ,,50%,50%,BOBA,sophia 2,,TRUE,TRUE
11/29/2022 19:54:56,THAI,,Oat,25%,125%,BOBA,evyn ,,TRUE,TRUE
11/29/2022 19:58:25,OLNG,,MILK,0%,50%,BOBA,karine,,TRUE,TRUE
11/29/2022 19:58:58,BLK,ROSE,MILK,50%,50%,BOBA,lily,,TRUE,TRUE
11/29/2022 20:01:45,SPECIAL,,MILK,,,BOBA,sean ,,TRUE,TRUE
11/29/2022 20:02:17,OLNG,,MILK,25%,50%,BOBA,ivy ,,TRUE,TRUE
11/29/2022 20:03:09,BLK,ROSE,MILK,25%,50%,BOBA,anya ,,TRUE,TRUE
11/29/2022 20:04:52,JSMN,"MNGO, PSNFRT",,25%,75%,BOBA,nick ,,TRUE,TRUE
11/29/2022 20:05:44,JSMN,"KQ, LYCH",,0%,50%,LYCHEE,emily ,,TRUE,TRUE
11/29/2022 20:06:21,JSMN,"KQ, LYCH",,50%,50%,BOBA,anna ,,TRUE,TRUE
11/29/2022 20:07:00,OLNG,"HNY, PCH",,0%,50%,BOBA,josh,,TRUE,TRUE
11/29/2022 20:07:54,DTYMTCH,,Oat,0%,,BOBA,erin ,,TRUE,TRUE
11/29/2022 20:09:35,SPECIAL,,MILK,,,BOBA,james,,TRUE,TRUE
11/29/2022 20:10:05,BLK,,MILK,25%,50%,BOBA,hugh,,TRUE,TRUE
11/29/2022 20:11:03,JSMN,,,50%,75%,BOBA,bianca,,TRUE,TRUE
11/29/2022 20:11:40,JSMN,"MNGO, PSNFRT",,0%,50%,LYCHEE,phyllis,,TRUE,TRUE
11/29/2022 20:12:21,BLK,,MILK,25%,50%,"BOBA, LYCHEE",elizabeth,,TRUE,TRUE
11/29/2022 20:12:59,SPECIAL,,MILK,,,BOBA,ryan,,TRUE,TRUE
11/29/2022 20:13:31,JSMN,"KQ, LYCH",,25%,50%,BOBA,ella,,TRUE,TRUE
11/29/2022 20:13:48,JSMN,,MILK,,,BOBA,ella 2,,TRUE,TRUE
11/29/2022 20:14:53,JSMN,PCH,,25%,50%,POPPIN,anna,,TRUE,TRUE
11/29/2022 20:15:26,BSL,,MILK,,,BOBA,angie,,TRUE,TRUE
11/29/2022 20:15:39,BSL,,MILK,,,,angie 2,,TRUE,TRUE
11/29/2022 20:16:17,BSL,,MILK,,,BOBA,liam,,TRUE,TRUE
11/29/2022 20:17:44,BLK,,MILK,25%,75%,BOBA,lily,,TRUE,TRUE
11/29/2022 20:18:54,BLK,PCH,,0%,100%,POPPIN,daniel,,TRUE,TRUE
11/29/2022 20:19:49,DTYMTCH,,Oat,,,BOBA,joey,,TRUE,TRUE
11/29/2022 20:20:10,DTYMTCH,,Oat,,,BOBA,joey 2,,TRUE,TRUE
11/29/2022 20:20:40,DTYMTCH,,Oat,,,BOBA,yunju,,TRUE,TRUE
11/29/2022 20:21:02,BLK,,MILK,50%,100%,BOBA,yunju 2,,TRUE,TRUE
11/29/2022 20:29:30,JSMN,ROSE,,0%,50%,LYCHEE,claire,,TRUE,TRUE
11/29/2022 20:30:00,JSMN,"MNGO, PSNFRT",,0%,75%,POPPIN,kayla 1,,TRUE,TRUE
11/29/2022 20:30:36,OLNG,PCH,,0%,75%,LYCHEE,kayla 2,,TRUE,TRUE
11/29/2022 20:35:52,BSL,,MILK,,,,elly,,TRUE,TRUE
11/29/2022 20:36:26,BLK,ROSE,MILK,75%,50%,LYCHEE,gabrielle,,TRUE,TRUE
11/29/2022 20:37:42,BLK,"LYCH, PCH",,50%,50%,POPPIN,juliet,,TRUE,TRUE
11/29/2022 20:38:10,JSMN,"MNGO, PSNFRT",,50%,75%,POPPIN,brooke,,TRUE,TRUE
11/29/2022 20:38:41,BSL,,Oat,,,,brooke 2,,TRUE,TRUE
11/29/2022 20:39:36,BSL,,MILK,,,LYCHEE,clara,,TRUE,TRUE
11/29/2022 20:40:10,MTCH,,Oat,,,,taylor,,TRUE,TRUE
11/29/2022 20:40:41,SPECIAL,,MILK,,,,gus,,TRUE,TRUE
11/29/2022 20:41:14,BLK,,MILK,50%,50%,,ethan,,TRUE,TRUE
11/29/2022 20:41:40,JSMN,"KQ, LYCH",,25%,75%,LYCHEE,alex,,TRUE,TRUE
11/29/2022 20:46:05,BLK,MNGO,,25%,25%,LYCHEE,adam,,TRUE,TRUE
11/29/2022 20:48:29,TARO,,Oat,50%,50%,LYCHEE,matt,,TRUE,TRUE
11/29/2022 20:48:54,TARO,,Oat,50%,50%,LYCHEE,matt 2,,TRUE,TRUE
11/29/2022 20:49:23,JSMN,"KQ, LYCH",,25%,75%,LYCHEE,ryan,,TRUE,TRUE
11/29/2022 20:51:17,JSMN,ROSE,,25%,50%,LYCHEE,sydney,,TRUE,TRUE
11/29/2022 20:52:10,THAI,,MILK,50%,50%,,eshanya,,TRUE,TRUE
11/29/2022 20:53:06,JSMN,PCH,,,,"LYCHEE, POPPIN",grace,,TRUE,TRUE
11/29/2022 20:54:33,MTCH,,,,,LYCHEE,andrew,,TRUE,TRUE
11/29/2022 20:55:22,JSMN,"MNGO, PSNFRT",,50%,75%,POPPIN,andrew 1,,TRUE,TRUE
11/29/2022 20:56:03,JSMN,"MNGO, PSNFRT",,50%,75%,POPPIN,andrew 2,,TRUE,TRUE
11/29/2022 20:58:41,TARO,,MILK,,75%,LYCHEE,renee,,TRUE,TRUE
11/29/2022 20:59:45,TARO,,MILK,50%,50%,LYCHEE,samson,,TRUE,TRUE
11/29/2022 21:01:30,OLNG,MNGO,,25%,50%,,cameron,,TRUE,TRUE
11/29/2022 21:02:22,BSL,,MILK,,50%,,mara,,TRUE,TRUE
11/29/2022 21:07:54,OLNG,"MNGO, PSNFRT",,25%,100%,LYCHEE,ian,,TRUE,TRUE
11/29/2022 21:08:25,BLK,MNGO,,,,LYCHEE,sebastian,,TRUE,TRUE
11/29/2022 21:09:15,OLNG,"MNGO, PSNFRT",,50%,50%,LYCHEE,sebastian 2,,TRUE,TRUE
11/29/2022 21:13:33,SPECIAL,,,0%,,POPPIN,yifei,,TRUE,TRUE
11/29/2022 21:14:08,BLK,ROSE,MILK,0%,75%,POPPIN,mellie,,TRUE,TRUE
11/29/2022 21:14:42,OLNG,"MNGO, PSNFRT",,25%,100%,LYCHEE,alan,,TRUE,TRUE
11/29/2022 21:17:07,TARO,,MILK,,75%,POPPIN,charlotte,,TRUE,TRUE
11/29/2022 21:18:14,JSMN,"MNGO, PSNFRT",,50%,50%,LYCHEE,mariana,,TRUE,TRUE
11/29/2022 21:19:32,OLNG,"MNGO, PSNFRT",,50%,75%,LYCHEE,karina,,TRUE,TRUE
11/29/2022 21:20:08,OLNG,,MILK,25%,50%,LYCHEE,ari,,TRUE,TRUE
11/29/2022 21:20:41,TARO,,MILK,,75%,,alexis,,TRUE,TRUE
11/29/2022 21:21:37,OLNG,MNGO,,50%,100%,POPPIN,lynnsha,,TRUE,TRUE
11/29/2022 21:22:28,OLNG,"HNY, PCH",,50%,75%,"LYCHEE, POPPIN",ash,,TRUE,TRUE
11/29/2022 21:22:57,JSMN,WNTML,MILK,25%,25%,LYCHEE,ash less lychee,,TRUE,TRUE
11/29/2022 21:27:32,OLNG,,,50%,50%,,isabelle,,TRUE,TRUE
12/1/2022 20:02:07,JSMN,,MILK,25%,100%,LYCHEE,Vivian,,TRUE,TRUE
12/1/2022 20:04:39,MTCH,,Oat,,,BOBA,Eileen,,TRUE,TRUE
12/1/2022 20:05:43,JSMN,LYCH,,25%,50%,BOBA,Carys,,TRUE,TRUE
12/1/2022 20:07:15,BSL,,MILK,,,BOBA,Lucienne,,TRUE,TRUE
12/1/2022 20:08:25,BLK,ROSE,MILK,50%,50%,BOBA,Kalin,,TRUE,TRUE
12/1/2022 20:09:36,JSMN,"MNGO, PCH",,0%,100%,LYCHEE,Elle,,TRUE,TRUE
12/1/2022 20:10:30,JSMN,"KQ, LYCH",,50%,50%,BOBA,Desa,,TRUE,TRUE
12/1/2022 20:11:19,JSMN,,MILK,25%,50%,BOBA,Ulaays ,,TRUE,TRUE
12/1/2022 20:11:41,BLK,ROSE,MILK,0%,50%,BOBA,Serena,,TRUE,TRUE
12/1/2022 20:13:32,BSL,,MILK,,,BOBA,Carlos,,TRUE,TRUE
12/1/2022 20:13:55,BSL,,MILK,25%,,BOBA,Jazz,,TRUE,TRUE
12/1/2022 20:15:18,JSMN,"LYCH, PCH",,0%,75%,BOBA,Julie,,TRUE,TRUE
12/1/2022 20:16:00,BLK,"MNGO, PSNFRT",,25%,75%,BOBA,Iram,,TRUE,TRUE
12/1/2022 20:16:23,OLNG,,MILK,25%,50%,BOBA,Layla,,TRUE,TRUE
12/1/2022 20:17:12,OLNG,"HNY, PCH",,25%,75%,LYCHEE,Mac,,TRUE,TRUE
12/1/2022 20:18:04,BLK,ROSE,MILK,0%,0%,BOBA,Sydnety,,TRUE,TRUE
12/1/2022 20:18:54,JSMN,"MNGO, PSNFRT",,25%,25%,BOBA,Adam,,TRUE,TRUE
12/1/2022 20:20:20,BLK,,MILK,25%,75%,BOBA,Jackie,,TRUE,TRUE
12/1/2022 20:20:38,BLK,,MILK,25%,50%,BOBA,Jackie 2,,TRUE,TRUE
12/1/2022 20:22:17,JSMN,"ROSE, WNTML",,100%,25%,BOBA,Zoe Special,,TRUE,TRUE
12/1/2022 20:24:05,BLK,ROSE,MILK,0%,100%,BOBA,khairat,,TRUE,TRUE
12/1/2022 20:24:48,JSMN,"LYCH, MNGO",,50%,100%,BOBA,irene ,,TRUE,TRUE
12/1/2022 20:25:49,JSMN,,MILK,50%,50%,BOBA,isabel ,,TRUE,TRUE
12/1/2022 20:26:08,TARO,,MILK,25%,100%,BOBA,joey ,,TRUE,TRUE
12/1/2022 20:26:28,JSMN,"MNGO, PSNFRT",,50%,100%,POPPIN,katie ,,TRUE,TRUE
12/1/2022 20:26:51,BSL,,MILK,,,BOBA,emma ,,TRUE,TRUE
12/1/2022 20:27:59,OLNG,"PSNFRT, PCH",,50%,50%,POPPIN,Alex,,TRUE,TRUE
12/1/2022 20:30:01,BLK,,MILK,100%,25%,LYCHEE,Elizabeth,,TRUE,TRUE
12/1/2022 20:30:43,BLK,,MILK,25%,50%,BOBA,Ella,,TRUE,TRUE
12/1/2022 20:31:31,BLK,ROSE,MILK,75%,75%,LYCHEE,Nat 1,,TRUE,TRUE
12/1/2022 20:31:45,TARO,,MILK,75%,75%,BOBA,Nat 2,,TRUE,TRUE
12/1/2022 20:32:53,BLK,,MILK,25%,100%,BOBA,May,,TRUE,TRUE
12/1/2022 20:33:34,BLK,ROSE,MILK,50%,25%,BOBA,Kayla,,TRUE,TRUE
12/1/2022 20:34:48,JSMN,"MNGO, PSNFRT",,25%,100%,POPPIN,Uma 1,,TRUE,TRUE
12/1/2022 20:35:14,BLK,ROSE,MILK,50%,50%,BOBA,Uma 2,,TRUE,TRUE
12/1/2022 20:36:24,BLK,ROSE,MILK,0%,100%,BOBA,Karina,,TRUE,TRUE
12/1/2022 20:37:22,BSL,,MILK,,,BOBA,Mia,,TRUE,TRUE
12/1/2022 20:38:04,TARO,,MILK,100%,100%,BOBA,Olivia,,TRUE,TRUE
12/1/2022 20:38:33,THAI,,MILK,50%,100%,BOBA,Kevin,,TRUE,TRUE
12/1/2022 20:39:33,JSMN,LYCH,,50%,50%,BOBA,Maya,,TRUE,TRUE
12/1/2022 20:41:19,JSMN,MNGO,,100%,75%,"BOBA, LYCHEE",Eloise,,TRUE,TRUE
12/1/2022 20:43:58,TARO,,MILK,0%,25%,BOBA,Amie,,TRUE,TRUE
12/1/2022 20:44:55,JSMN,"MNGO, PSNFRT",,25%,75%,BOBA,Stephanie,,TRUE,TRUE
12/1/2022 20:45:42,BSL,,MILK,,,BOBA,Leo 1,,TRUE,TRUE
12/1/2022 20:46:00,JSMN,,MILK,100%,100%,BOBA,Leo 2,,TRUE,TRUE
12/1/2022 20:46:11,THAI,,MILK,100%,100%,BOBA,Leo 3,,TRUE,TRUE
12/1/2022 20:48:17,JSMN,"MNGO, PSNFRT",,100%,75%,BOBA,Anais,,TRUE,TRUE
12/1/2022 20:49:06,TARO,,MILK,50%,25%,BOBA,Will,,TRUE,TRUE
12/1/2022 20:52:15,JSMN,"MNGO, PSNFRT",,100%,100%,BOBA,Zach,,TRUE,TRUE
12/1/2022 20:53:21,BLK,KQ,,0%,50%,BOBA,Louie,,TRUE,TRUE
12/1/2022 20:54:53,THAI,,MILK,25%,100%,BOBA,Dean,,TRUE,TRUE
12/1/2022 20:57:13,BLK,ROSE,MILK,100%,50%,BOBA,Oliver,,TRUE,TRUE
12/1/2022 20:59:27,BSL,,Oat,50%,50%,BOBA,Louie,,TRUE,TRUE
12/1/2022 20:59:48,BLK,ROSE,MILK,50%,25%,BOBA,Emily,,TRUE,TRUE
12/1/2022 21:00:30,BLK,ROSE,MILK,25%,25%,"BOBA, LYCHEE",Rachel,,TRUE,TRUE
12/1/2022 21:03:57,JSMN,PSNFRT,,0%,50%,BOBA,hannah ,,TRUE,TRUE
12/1/2022 21:04:38,JSMN,,MILK,25%,0%,BOBA,kate ,,TRUE,TRUE
12/1/2022 21:05:26,THAI,,Almond,50%,100%,BOBA,evonne ,,TRUE,TRUE
12/1/2022 21:06:13,JSMN,WNTML,MILK,0%,50%,BOBA,sophie 1,,TRUE,TRUE
12/1/2022 21:06:57,JSMN,PCH,,25%,50%,BOBA,sophie 2 - extra boba ,,TRUE,TRUE
12/1/2022 21:09:39,BLK,ROSE,MILK,75%,75%,BOBA,chau,,TRUE,TRUE
12/1/2022 21:11:09,TARO,,MILK,25%,50%,BOBA,sultan - extra boba ,,TRUE,TRUE
12/1/2022 21:12:50,DTYMTCH,,MILK,50%,,BOBA,jacob ,,TRUE,TRUE
12/1/2022 21:13:59,TARO,,Soy,25%,50%,BOBA,sathya 1,,TRUE,TRUE
12/1/2022 21:14:39,TARO,,MILK,25%,50%,BOBA,sathya ,,TRUE,TRUE
12/1/2022 21:17:21,OLNG,"HNY, PCH",,50%,50%,LYCHEE,taylor ,,TRUE,TRUE
12/1/2022 21:17:48,THAI,,MILK,0%,50%,,toby ,,TRUE,TRUE
12/1/2022 21:19:03,JSMN,,MILK,0%,25%,LYCHEE,rahul 1,,TRUE,TRUE
12/1/2022 21:19:27,DTYMTCH,,Oat,,,LYCHEE,rahul 2,,TRUE,TRUE
12/1/2022 21:20:58,MTCH,,MILK,,,LYCHEE,larry ,,TRUE,TRUE
12/1/2022 21:22:54,DTYMTCH,,Soy,,,,quinn ,,TRUE,TRUE
12/1/2022 21:23:28,OLNG,"MNGO, PSNFRT",,25%,100%,LYCHEE,ian ,,TRUE,TRUE
12/1/2022 21:25:27,OLNG,"HNY, PCH",,0%,25%,POPPIN,sage ,,TRUE,TRUE
12/1/2022 21:26:28,MTCH,,MILK,,,LYCHEE,desiree,,TRUE,TRUE
12/1/2022 21:30:11,THAI,,MILK,25%,75%,LYCHEE,audo ,,TRUE,TRUE
12/1/2022 21:31:02,THAI,,MILK,0%,75%,POPPIN,arsh ,,TRUE,TRUE
12/1/2022 21:31:40,MTCH,,MILK,,,POPPIN,cammile ,,TRUE,TRUE
12/1/2022 21:33:10,OLNG,"MNGO, PSNFRT",,25%,100%,POPPIN,desiree ,,TRUE,TRUE
12/1/2022 21:34:32,BSL,,MILK,,,,claire ,,TRUE,TRUE
12/1/2022 21:35:10,BLK,,MILK,50%,50%,,deanna ,,TRUE,TRUE
12/1/2022 21:36:12,BLK,LYCH,,50%,50%,POPPIN,kira ,,TRUE,TRUE
12/1/2022 21:36:53,OLNG,"MNGO, PSNFRT",,50%,75%,POPPIN,bella ,,TRUE,TRUE
12/1/2022 21:38:47,OLNG,"HNY, PCH",,0%,50%,POPPIN,juliette ,,TRUE,TRUE
12/1/2022 21:39:47,OLNG,"HNY, PCH, WNTML",,0%,100%,,grace,,TRUE,TRUE
12/1/2022 21:40:42,MTCH,ROSE,MILK,50%,,LYCHEE,christine ,,TRUE,TRUE
12/1/2022 21:42:18,BSL,,Almond,,,LYCHEE,becca ,,TRUE,TRUE
12/1/2022 21:42:51,DTYMTCH,,Oat,,,LYCHEE,katie ,,TRUE,TRUE
12/1/2022 21:43:25,BLK,ROSE,Oat,50%,50%,LYCHEE,katie ,,TRUE,TRUE
12/1/2022 21:46:12,BSL,,Oat,,,LYCHEE,mellie ,,TRUE,TRUE
12/1/2022 21:46:57,BLK,,MILK,0%,100%,POPPIN,yifei ,,TRUE,TRUE
12/1/2022 21:48:09,BSL,,MILK,,,,sarah ,,TRUE,TRUE
12/1/2022 21:49:04,BLK,ROSE,MILK,50%,50%,POPPIN,sarah 2 ,,TRUE,TRUE
12/1/2022 21:51:15,BLK,ROSE,MILK,0%,25%,,vivan ,,TRUE,TRUE
12/1/2022 21:52:16,OLNG,"HNY, PCH",,25%,50%,LYCHEE,hannah ,,TRUE,TRUE
12/1/2022 21:52:57,OLNG,"HNY, PCH",,0%,100%,POPPIN,ellis ,,TRUE,TRUE
12/1/2022 21:54:13,OLNG,"KQ, LYCH",,50%,75%,LYCHEE,katelyn ,,TRUE,TRUE
12/1/2022 21:54:51,BLK,MNGO,,25%,75%,POPPIN,justin,,TRUE,TRUE
12/6/2022 19:04:57,OLNG,,MILK,25%,100%,BOBA,leslie ,,TRUE,TRUE
12/6/2022 19:05:28,OLNG,,MILK,25%,25%,LYCHEE,richard ,,TRUE,TRUE
12/6/2022 19:06:23,BSL,,MILK,,,BOBA,anna 1,,TRUE,TRUE
12/6/2022 19:06:47,BSL,,MILK,,,BOBA,anna 2,,TRUE,TRUE
12/6/2022 19:07:33,THAI,,MILK,50%,100%,BOBA,kiara ,,TRUE,TRUE
12/6/2022 19:08:02,TARO,,Soy,50%,100%,BOBA,andrea ,,TRUE,TRUE
12/6/2022 19:09:06,DTYMTCH,,MILK,,,,helene ,,TRUE,TRUE
12/6/2022 19:09:52,THAI,,Almond,50%,100%,,katie ,,TRUE,TRUE
12/6/2022 19:10:27,THAI,,MILK,0%,100%,BOBA,kevin ,,TRUE,TRUE
12/6/2022 19:13:59,BLK,"MNGO, ROSE",,50%,50%,BOBA,desa 1,,TRUE,TRUE
12/6/2022 19:14:42,BLK,MNGO,MILK,50%,75%,BOBA,graham ,,TRUE,TRUE
12/6/2022 19:20:37,OLNG,,MILK,100%,100%,BOBA,erin ,,TRUE,TRUE
12/6/2022 19:22:11,BSL,,MILK,,,BOBA,mia 1,,TRUE,TRUE
12/6/2022 19:22:21,BSL,,MILK,,,BOBA,mia 2 ,,TRUE,TRUE
12/6/2022 19:23:31,OLNG,,MILK,75%,75%,BOBA,gabriella ,,TRUE,TRUE
12/6/2022 19:24:34,BLK,"LYCH, PCH",,50%,50%,POPPIN,juliette ,,TRUE,TRUE
12/6/2022 19:25:10,THAI,,MILK,50%,50%,BOBA,london ,,TRUE,TRUE
12/6/2022 19:25:39,BLK,ROSE,,50%,50%,BOBA,isabel 1,,TRUE,TRUE
12/6/2022 19:26:23,JSMN,"MNGO, PSNFRT",,25%,50%,"LYCHEE, POPPIN",isabel 2,,TRUE,TRUE
12/6/2022 19:27:43,DTYMTCH,,MILK,,,,jake ,,TRUE,TRUE
12/6/2022 19:29:53,OLNG,ROSE,,0%,50%,LYCHEE,grace,,TRUE,TRUE
12/6/2022 19:31:03,OLNG,,MILK,50%,100%,BOBA,aiko ,,TRUE,TRUE
12/6/2022 19:31:40,JSMN,,MILK,25%,50%,BOBA,oscar ,,TRUE,TRUE
12/6/2022 19:33:07,JSMN,"MNGO, PSNFRT",,25%,50%,BOBA,kianna ,,TRUE,TRUE
12/6/2022 19:33:29,TARO,,MILK,100%,100%,BOBA,jenna ,,TRUE,TRUE
12/6/2022 19:34:10,TARO,,Oat,50%,25%,,lucy ,,TRUE,TRUE
12/6/2022 19:35:02,BLK,ROSE,,50%,50%,LYCHEE,claire ,,TRUE,TRUE
12/6/2022 19:36:11,BLK,PCH,,0%,50%,BOBA,kayla ,,TRUE,TRUE
12/6/2022 19:37:11,BLK,,MILK,25%,75%,BOBA,jacky 1,,TRUE,TRUE
12/6/2022 19:37:23,BLK,,MILK,25%,75%,BOBA,jacky 2,,TRUE,TRUE
12/6/2022 19:37:43,BLK,,MILK,25%,75%,BOBA,jacky 3,,TRUE,TRUE
12/6/2022 19:38:55,MTCH,,MILK,,,BOBA,camille ,,TRUE,TRUE
12/6/2022 19:39:45,MTCH,,MILK,,,BOBA,manu,,TRUE,TRUE
12/6/2022 19:41:04,BLK,"MNGO, PSNFRT",,25%,75%,BOBA,iram ,,TRUE,TRUE
12/6/2022 19:42:11,OLNG,"HNY, PCH",,25%,75%,LYCHEE,mack ,,TRUE,TRUE
12/6/2022 19:43:41,OLNG,"HNY, PCH",,0%,75%,LYCHEE,mack 2,,TRUE,TRUE
12/6/2022 19:44:33,JSMN,ROSE,,25%,25%,,serena ,,TRUE,TRUE
12/6/2022 19:45:58,BSL,,MILK,25%,,BOBA,abby,,TRUE,TRUE
12/6/2022 19:46:26,BSL,,MILK,,,BOBA,ruthie ,,TRUE,TRUE
12/6/2022 19:47:04,BLK,,MILK,25%,50%,BOBA,sydney ,,TRUE,TRUE
12/6/2022 19:48:31,JSMN,,MILK,50%,75%,BOBA,sabrina ,,TRUE,TRUE
12/6/2022 19:49:13,THAI,,MILK,0%,75%,BOBA,thira ,,TRUE,TRUE
12/6/2022 19:50:20,BLK,,MILK,25%,75%,BOBA,ishika ,,TRUE,TRUE
12/6/2022 19:51:00,MTCH,,Oat,,,BOBA,stella ,,TRUE,TRUE
12/6/2022 19:51:41,TARO,,MILK,50%,100%,BOBA,maddie ,,TRUE,TRUE
12/6/2022 19:52:57,MTCH,,Almond,,,BOBA,rosie ,,TRUE,TRUE
12/6/2022 19:53:26,MTCH,,MILK,,,BOBA,sarah ,,TRUE,TRUE
12/6/2022 19:53:56,TARO,,Soy,25%,0%,BOBA,daniella ,,TRUE,TRUE
12/6/2022 19:55:06,BSL,,MILK,,,BOBA,rez - less boba ,,TRUE,TRUE
12/6/2022 19:56:09,BLK,,MILK,50%,100%,BOBA,may - add brown sugar on boba,,TRUE,TRUE
12/6/2022 19:56:52,THAI,,MILK,75%,100%,BOBA,devin ,,TRUE,TRUE
12/6/2022 19:58:05,BSL,,MILK,,,BOBA,oliva ,,TRUE,TRUE
12/6/2022 19:59:16,JSMN,LYCH,,25%,50%,BOBA,emma,,TRUE,TRUE
12/6/2022 20:00:01,JSMN,WNTML,MILK,0%,50%,,alyssa,,TRUE,TRUE
12/6/2022 20:00:30,BLK,,MILK,50%,25%,BOBA,natalie,,TRUE,TRUE
12/6/2022 20:01:23,THAI,,MILK,25%,100%,BOBA,zyad,,TRUE,TRUE
12/6/2022 20:02:22,JSMN,,,25%,100%,BOBA,sarah,,TRUE,TRUE
12/6/2022 20:03:23,BLK,ROSE,MILK,50%,50%,BOBA,aiden,,TRUE,TRUE
12/6/2022 20:04:16,JSMN,"MNGO, PSNFRT",,50%,75%,BOBA,mariana,,TRUE,TRUE
12/6/2022 20:05:02,BSL,,MILK,,,BOBA,leo,,TRUE,TRUE
12/6/2022 20:06:17,JSMN,"MNGO, PSNFRT",,25%,75%,BOBA,stephanie,,TRUE,TRUE
12/6/2022 20:07:19,JSMN,"MNGO, PSNFRT",,25%,75%,BOBA,miyu,,TRUE,TRUE
12/6/2022 20:07:53,DTYMTCH,,Oat,,,BOBA,leo,,TRUE,TRUE
12/6/2022 20:08:29,DTYMTCH,,MILK,,,BOBA,oliver,,TRUE,TRUE
12/6/2022 20:09:08,BSL,,,,,BOBA,nicole 1,,TRUE,TRUE
12/6/2022 20:09:25,JSMN,"MNGO, PSNFRT",,25%,75%,LYCHEE,nicole 2,,TRUE,TRUE
12/6/2022 20:10:10,BLK,LYCH,,25%,25%,"BOBA, LYCHEE",nicole 3,,TRUE,TRUE
12/6/2022 20:10:33,DTYMTCH,,MILK,,,BOBA,noah,,TRUE,TRUE
12/6/2022 20:11:55,BLK,ROSE,MILK,0%,50%,BOBA,serenat,,TRUE,TRUE
12/6/2022 20:12:17,JSMN,,MILK,25%,50%,BOBA,serenat 2,,TRUE,TRUE
12/6/2022 20:12:33,JSMN,,MILK,0%,50%,BOBA,serenat 3,,TRUE,TRUE
12/6/2022 20:13:46,JSMN,,MILK,25%,50%,BOBA,sydney,,TRUE,TRUE
12/6/2022 20:14:38,JSMN,PCH,,50%,50%,POPPIN,anna,,TRUE,TRUE
12/6/2022 20:16:00,JSMN,,,25%,0%,BOBA,ora,,TRUE,TRUE
12/6/2022 20:16:43,BSL,,MILK,,,BOBA,eli,,TRUE,TRUE
12/6/2022 20:17:07,BLK,ROSE,MILK,50%,25%,BOBA,emily,,TRUE,TRUE
12/6/2022 20:17:39,BLK,ROSE,MILK,25%,25%,"BOBA, LYCHEE",rachel,,TRUE,TRUE
12/6/2022 20:18:28,JSMN,,MILK,50%,75%,BOBA,deanna,,TRUE,TRUE
12/6/2022 20:19:03,JSMN,,MILK,50%,50%,BOBA,bella,,TRUE,TRUE
12/6/2022 20:19:38,OLNG,"HNY, KQ",,25%,25%,LYCHEE,muriel,,TRUE,TRUE
12/6/2022 20:20:20,OLNG,"HNY, PCH",,75%,50%,LYCHEE,jel,,TRUE,TRUE
12/6/2022 20:21:13,OLNG,PCH,,25%,75%,LYCHEE,iram,,TRUE,TRUE
12/6/2022 20:22:09,JSMN,"KQ, LYCH",,25%,100%,"BOBA, LYCHEE",ella,,TRUE,TRUE
12/6/2022 20:23:29,BLK,ROSE,MILK,25%,50%,BOBA,anya 1,,TRUE,TRUE
